Reading,Receive,Value,Unit,Quality
2016-06-01 10:11:20,2016-06-01 10:11:24,4.88,ft,A
2016-06-01 09:41:43,2016-06-01 09:41:46,4.86,ft,A
2016-06-01 09:12:09,2016-06-01 09:12:12,4.86,ft,A
2016-06-01 08:42:18,2016-06-01 08:42:21,4.87,ft,A
2016-06-01 08:12:09,2016-06-01 08:12:12,4.86,ft,A
2016-06-01 07:42:45,2016-06-01 07:42:48,4.87,ft,A
2016-06-01 07:11:38,2016-06-01 07:11:42,4.86,ft,A
2016-06-01 06:41:52,2016-06-01 06:41:56,4.86,ft,A
2016-06-01 06:11:17,2016-06-01 06:11:20,4.87,ft,A
2016-06-01 05:41:24,2016-06-01 05:41:27,4.86,ft,A
2016-06-01 05:11:13,2016-06-01 05:11:17,4.87,ft,A
2016-06-01 04:41:22,2016-06-01 04:41:25,4.87,ft,A
2016-06-01 04:10:48,2016-06-01 04:10:51,4.87,ft,A
2016-06-01 03:41:08,2016-06-01 03:41:11,4.86,ft,A
2016-06-01 03:11:03,2016-06-01 03:11:06,4.87,ft,A
2016-06-01 02:41:05,2016-06-01 02:41:08,4.87,ft,A
2016-06-01 02:11:10,2016-06-01 02:11:13,4.86,ft,A
2016-06-01 01:41:19,2016-06-01 01:41:23,4.86,ft,A
2016-06-01 01:11:39,2016-06-01 01:11:43,4.86,ft,A
2016-06-01 00:40:48,2016-06-01 00:40:51,4.85,ft,A
2016-06-01 00:10:56,2016-06-01 00:11:00,4.85,ft,A
2016-05-31 23:41:05,2016-05-31 23:41:09,4.85,ft,A
2016-05-31 23:11:46,2016-05-31 23:11:49,4.84,ft,A
2016-05-31 22:41:11,2016-05-31 22:41:15,4.84,ft,A
2016-05-31 22:11:13,2016-05-31 22:11:16,4.84,ft,A
2016-05-31 21:41:23,2016-05-31 21:41:26,4.83,ft,A
2016-05-31 21:11:37,2016-05-31 21:11:40,4.83,ft,A
2016-05-31 20:41:16,2016-05-31 20:41:19,4.83,ft,A
2016-05-31 20:11:04,2016-05-31 20:11:07,4.82,ft,A
2016-05-31 19:41:10,2016-05-31 19:41:14,4.82,ft,A
2016-05-31 19:11:07,2016-05-31 19:11:11,4.81,ft,A
2016-05-31 18:41:12,2016-05-31 18:41:15,4.79,ft,A
2016-05-31 18:11:30,2016-05-31 18:11:33,4.78,ft,A
2016-05-31 17:41:15,2016-05-31 17:41:18,4.76,ft,A
2016-05-31 17:11:00,2016-05-31 17:11:03,4.74,ft,A
2016-05-31 16:41:14,2016-05-31 16:41:17,4.71,ft,A
2016-05-31 16:11:37,2016-05-31 16:11:40,4.69,ft,A
2016-05-31 15:42:03,2016-05-31 15:42:06,4.67,ft,A
2016-05-31 15:11:48,2016-05-31 15:11:51,4.65,ft,A
2016-05-31 14:41:45,2016-05-31 14:41:48,4.62,ft,A
2016-05-31 14:11:18,2016-05-31 14:11:22,4.59,ft,A
2016-05-31 13:41:50,2016-05-31 13:41:53,4.59,ft,A
2016-05-31 13:11:57,2016-05-31 13:12:01,4.71,ft,A
2016-05-31 12:41:10,2016-05-31 12:41:14,4.40,ft,A
2016-05-31 12:12:18,2016-05-31 12:12:21,4.39,ft,A
2016-05-31 11:41:41,2016-05-31 11:41:45,4.40,ft,A
2016-05-31 11:11:48,2016-05-31 11:11:51,4.40,ft,A
2016-05-31 10:41:54,2016-05-31 10:41:57,4.39,ft,A
2016-05-31 10:11:21,2016-05-31 10:11:25,4.39,ft,A
2016-05-31 09:42:01,2016-05-31 09:42:04,4.38,ft,AN
2016-05-31 08:42:05,2016-05-31 08:42:09,0.00,ft,A
2016-05-31 08:11:44,2016-05-31 08:11:47,0.00,ft,A
2016-05-31 07:43:20,2016-05-31 07:43:23,0.00,ft,A
2016-05-31 07:12:38,2016-05-31 07:12:42,0.00,ft,A
2016-05-31 06:42:23,2016-05-31 06:42:26,0.00,ft,A
2016-05-31 06:12:26,2016-05-31 06:12:29,0.00,ft,A
2016-05-31 05:41:47,2016-05-31 05:41:50,0.00,ft,A
2016-05-31 05:11:52,2016-05-31 05:11:55,0.00,ft,A
2016-05-31 04:42:02,2016-05-31 04:42:05,0.00,ft,A
2016-05-31 04:12:08,2016-05-31 04:12:11,0.00,ft,A
2016-05-31 03:41:12,2016-05-31 03:41:16,0.00,ft,A
2016-05-31 03:11:29,2016-05-31 03:11:33,0.00,ft,A
2016-05-31 02:41:43,2016-05-31 02:41:46,0.00,ft,A
2016-05-31 02:11:44,2016-05-31 02:11:47,0.00,ft,A
2016-05-31 01:41:34,2016-05-31 01:41:37,0.00,ft,A
2016-05-31 01:11:17,2016-05-31 01:11:20,0.00,ft,A
2016-05-31 00:41:28,2016-05-31 00:41:32,0.00,ft,A
2016-05-31 00:11:17,2016-05-31 00:11:20,0.00,ft,A
2016-05-30 23:41:35,2016-05-30 23:41:39,0.00,ft,A
2016-05-30 23:11:46,2016-05-30 23:11:49,0.00,ft,A
2016-05-30 22:41:33,2016-05-30 22:41:37,0.00,ft,A
2016-05-30 22:11:45,2016-05-30 22:11:48,0.00,ft,A
2016-05-30 21:41:31,2016-05-30 21:41:35,0.00,ft,A
2016-05-30 21:11:43,2016-05-30 21:11:46,0.00,ft,A
2016-05-30 20:41:44,2016-05-30 20:41:47,0.00,ft,A
2016-05-30 20:11:52,2016-05-30 20:11:55,0.00,ft,A
2016-05-30 19:41:50,2016-05-30 19:41:53,0.00,ft,A
2016-05-30 19:11:16,2016-05-30 19:11:19,0.00,ft,A
2016-05-30 18:41:13,2016-05-30 18:41:16,0.00,ft,A
2016-05-30 18:11:28,2016-05-30 18:11:31,0.00,ft,A
2016-05-30 17:41:26,2016-05-30 17:41:29,0.00,ft,A
2016-05-30 17:11:59,2016-05-30 17:12:02,0.00,ft,A
2016-05-30 16:41:20,2016-05-30 16:41:23,0.00,ft,A
2016-05-30 16:11:36,2016-05-30 16:11:39,0.00,ft,A
2016-05-30 15:41:11,2016-05-30 15:41:14,0.00,ft,A
2016-05-30 15:11:25,2016-05-30 15:11:28,0.00,ft,A
2016-05-30 14:41:35,2016-05-30 14:41:38,0.00,ft,A
2016-05-30 14:11:37,2016-05-30 14:11:40,0.00,ft,A
2016-05-30 13:41:28,2016-05-30 13:41:32,0.00,ft,A
2016-05-30 13:11:51,2016-05-30 13:11:54,0.00,ft,A
2016-05-30 12:42:28,2016-05-30 12:42:32,0.00,ft,A
2016-05-30 12:11:26,2016-05-30 12:11:29,0.00,ft,A
2016-05-30 11:40:41,2016-05-30 11:40:44,0.00,ft,A
2016-05-30 11:11:35,2016-05-30 11:11:38,0.00,ft,A
2016-05-30 10:41:27,2016-05-30 10:41:30,0.00,ft,A
2016-05-30 10:11:22,2016-05-30 10:11:25,0.00,ft,A
2016-05-30 09:41:42,2016-05-30 09:41:46,0.00,ft,A
2016-05-30 09:11:48,2016-05-30 09:11:51,0.00,ft,A
2016-05-30 08:41:43,2016-05-30 08:41:46,0.00,ft,A
2016-05-30 08:11:36,2016-05-30 08:11:39,0.00,ft,A
2016-05-30 07:41:57,2016-05-30 07:42:00,0.00,ft,A
2016-05-30 07:12:23,2016-05-30 07:12:26,0.00,ft,A
2016-05-30 06:41:48,2016-05-30 06:41:56,0.00,ft,A
2016-05-30 06:12:17,2016-05-30 06:12:20,0.00,ft,A
2016-05-30 05:41:56,2016-05-30 05:42:00,0.00,ft,A
2016-05-30 05:11:43,2016-05-30 05:11:47,0.00,ft,A
2016-05-30 04:41:35,2016-05-30 04:41:39,0.00,ft,A
2016-05-30 04:11:12,2016-05-30 04:11:16,0.00,ft,A
2016-05-30 03:41:32,2016-05-30 03:41:35,0.00,ft,A
2016-05-30 03:11:24,2016-05-30 03:11:27,0.00,ft,A
2016-05-30 02:41:23,2016-05-30 02:41:26,0.00,ft,A
2016-05-30 02:11:16,2016-05-30 02:11:19,0.00,ft,A
2016-05-30 01:41:29,2016-05-30 01:41:33,0.00,ft,A
2016-05-30 01:11:32,2016-05-30 01:11:36,0.00,ft,A
2016-05-30 00:41:22,2016-05-30 00:41:26,0.00,ft,A
2016-05-30 00:11:03,2016-05-30 00:11:06,0.00,ft,A
2016-05-29 23:41:22,2016-05-29 23:41:25,0.00,ft,A
2016-05-29 23:11:25,2016-05-29 23:11:28,0.00,ft,A
2016-05-29 22:41:18,2016-05-29 22:41:21,0.00,ft,A
2016-05-29 22:11:16,2016-05-29 22:11:19,0.00,ft,A
2016-05-29 21:41:14,2016-05-29 21:41:17,0.00,ft,A
2016-05-29 21:11:18,2016-05-29 21:11:21,0.00,ft,A
2016-05-29 20:41:06,2016-05-29 20:41:09,0.00,ft,A
2016-05-29 20:11:11,2016-05-29 20:11:14,0.00,ft,A
2016-05-29 19:41:13,2016-05-29 19:41:17,0.00,ft,A
2016-05-29 19:11:19,2016-05-29 19:11:22,0.00,ft,A
2016-05-29 18:41:07,2016-05-29 18:41:10,0.00,ft,A
2016-05-29 18:11:34,2016-05-29 18:11:37,0.00,ft,A
2016-05-29 17:40:57,2016-05-29 17:41:00,0.00,ft,A
2016-05-29 17:11:00,2016-05-29 17:11:03,0.00,ft,A
2016-05-29 16:41:00,2016-05-29 16:41:03,0.00,ft,A
2016-05-29 16:11:26,2016-05-29 16:11:30,0.00,ft,A
2016-05-29 15:40:58,2016-05-29 15:41:01,0.00,ft,A
2016-05-29 15:10:50,2016-05-29 15:10:53,0.00,ft,A
2016-05-29 14:40:49,2016-05-29 14:40:53,0.00,ft,A
2016-05-29 14:10:47,2016-05-29 14:10:50,0.00,ft,A
2016-05-29 13:41:01,2016-05-29 13:41:04,0.00,ft,A
2016-05-29 13:10:39,2016-05-29 13:10:42,0.00,ft,A
2016-05-29 12:40:42,2016-05-29 12:40:45,0.00,ft,A
2016-05-29 12:11:09,2016-05-29 12:11:12,0.00,ft,A
2016-05-29 11:41:25,2016-05-29 11:41:28,0.00,ft,A
2016-05-29 11:10:25,2016-05-29 11:10:29,0.00,ft,A
2016-05-29 10:40:41,2016-05-29 10:40:44,0.00,ft,A
2016-05-29 10:10:37,2016-05-29 10:10:40,0.00,ft,A
2016-05-29 09:40:49,2016-05-29 09:40:52,0.00,ft,A
2016-05-29 09:11:09,2016-05-29 09:11:13,0.00,ft,A
2016-05-29 08:41:34,2016-05-29 08:41:37,0.00,ft,A
2016-05-29 08:11:22,2016-05-29 08:11:25,0.00,ft,A
2016-05-29 07:42:00,2016-05-29 07:42:03,0.00,ft,A
2016-05-29 07:11:37,2016-05-29 07:11:41,0.00,ft,A
2016-05-29 06:41:28,2016-05-29 06:41:31,0.00,ft,A
2016-05-29 06:11:38,2016-05-29 06:11:41,0.00,ft,A
2016-05-29 05:41:34,2016-05-29 05:41:38,0.00,ft,A
2016-05-29 05:11:23,2016-05-29 05:11:26,0.00,ft,A
2016-05-29 04:41:22,2016-05-29 04:41:25,0.00,ft,A
2016-05-29 04:11:08,2016-05-29 04:11:11,0.00,ft,A
2016-05-29 03:41:01,2016-05-29 03:41:05,0.00,ft,A
2016-05-29 03:11:09,2016-05-29 03:11:12,0.00,ft,A
2016-05-29 02:41:28,2016-05-29 02:41:32,0.00,ft,A
2016-05-29 02:11:29,2016-05-29 02:11:32,0.00,ft,A
2016-05-29 01:41:24,2016-05-29 01:41:27,0.00,ft,A
2016-05-29 01:11:17,2016-05-29 01:11:20,0.00,ft,A
2016-05-29 00:41:27,2016-05-29 00:41:30,0.00,ft,A
2016-05-29 00:11:09,2016-05-29 00:11:12,0.00,ft,A
2016-05-28 23:41:11,2016-05-28 23:41:14,0.00,ft,A
2016-05-28 23:11:17,2016-05-28 23:11:20,0.00,ft,A
2016-05-28 22:41:33,2016-05-28 22:41:36,0.00,ft,A
2016-05-28 22:11:42,2016-05-28 22:11:46,0.00,ft,A
2016-05-28 21:41:07,2016-05-28 21:41:10,0.00,ft,A
2016-05-28 21:11:05,2016-05-28 21:11:09,0.00,ft,A
2016-05-28 20:41:06,2016-05-28 20:41:09,0.00,ft,A
2016-05-28 20:11:13,2016-05-28 20:11:17,0.00,ft,A
2016-05-28 19:41:20,2016-05-28 19:41:23,0.00,ft,A
2016-05-28 19:11:26,2016-05-28 19:11:29,0.00,ft,A
2016-05-28 18:41:02,2016-05-28 18:41:06,0.00,ft,A
2016-05-28 18:11:02,2016-05-28 18:11:05,0.00,ft,A
2016-05-28 17:41:02,2016-05-28 17:41:05,0.00,ft,A
2016-05-28 17:11:29,2016-05-28 17:11:32,0.00,ft,A
2016-05-28 16:40:52,2016-05-28 16:40:55,0.00,ft,A
2016-05-28 16:11:27,2016-05-28 16:11:30,0.00,ft,A
2016-05-28 15:40:58,2016-05-28 15:41:02,0.00,ft,A
2016-05-28 15:10:52,2016-05-28 15:11:00,0.00,ft,A
2016-05-28 14:40:46,2016-05-28 14:40:49,0.00,ft,A
2016-05-28 14:10:45,2016-05-28 14:10:48,0.00,ft,A
2016-05-28 13:40:44,2016-05-28 13:40:47,0.00,ft,A
2016-05-28 13:10:25,2016-05-28 13:10:28,0.00,ft,A
2016-05-28 12:42:16,2016-05-28 12:42:19,0.00,ft,A
2016-05-28 12:10:51,2016-05-28 12:10:57,0.00,ft,A
2016-05-28 11:41:15,2016-05-28 11:41:18,0.00,ft,A
2016-05-28 11:10:53,2016-05-28 11:10:56,0.00,ft,A
2016-05-28 10:41:13,2016-05-28 10:41:16,0.00,ft,A
2016-05-28 10:11:59,2016-05-28 10:12:03,0.00,ft,A
2016-05-28 09:41:17,2016-05-28 09:41:20,0.00,ft,A
2016-05-28 09:11:24,2016-05-28 09:11:28,0.00,ft,A
2016-05-28 08:43:50,2016-05-28 08:43:53,0.00,ft,A
2016-05-28 08:11:19,2016-05-28 08:11:22,0.00,ft,A
2016-05-28 07:42:07,2016-05-28 07:42:10,0.00,ft,A
2016-05-28 07:11:50,2016-05-28 07:11:53,0.00,ft,A
2016-05-28 06:41:44,2016-05-28 06:41:47,0.00,ft,A
2016-05-28 06:11:58,2016-05-28 06:12:02,0.00,ft,A
2016-05-28 05:41:51,2016-05-28 05:41:54,0.00,ft,A
2016-05-28 05:11:27,2016-05-28 05:11:30,0.00,ft,A
2016-05-28 04:41:33,2016-05-28 04:41:36,0.00,ft,A
2016-05-28 04:11:31,2016-05-28 04:11:34,0.00,ft,A
2016-05-28 03:41:12,2016-05-28 03:41:15,0.00,ft,A
2016-05-28 03:11:11,2016-05-28 03:11:14,0.00,ft,A
2016-05-28 02:41:05,2016-05-28 02:41:08,0.00,ft,A
2016-05-28 02:11:11,2016-05-28 02:11:15,0.00,ft,A
2016-05-28 01:41:16,2016-05-28 01:41:19,0.00,ft,A
2016-05-28 01:11:03,2016-05-28 01:11:10,0.00,ft,A
2016-05-28 00:41:26,2016-05-28 00:41:30,0.00,ft,A
2016-05-28 00:11:27,2016-05-28 00:11:30,0.00,ft,A
2016-05-27 23:41:29,2016-05-27 23:41:33,0.00,ft,A
2016-05-27 23:11:28,2016-05-27 23:11:31,0.00,ft,A
2016-05-27 22:41:24,2016-05-27 22:41:27,0.00,ft,A
2016-05-27 22:11:03,2016-05-27 22:11:07,0.00,ft,A
2016-05-27 21:41:10,2016-05-27 21:41:13,0.00,ft,A
2016-05-27 21:11:21,2016-05-27 21:11:24,0.00,ft,A
2016-05-27 20:41:16,2016-05-27 20:41:19,0.00,ft,A
2016-05-27 20:11:16,2016-05-27 20:11:20,0.00,ft,A
2016-05-27 19:41:12,2016-05-27 19:41:15,0.00,ft,A
2016-05-27 19:11:06,2016-05-27 19:11:10,0.00,ft,A
2016-05-27 18:40:58,2016-05-27 18:41:02,0.00,ft,A
2016-05-27 18:11:12,2016-05-27 18:11:16,0.00,ft,A
2016-05-27 17:41:17,2016-05-27 17:41:20,0.00,ft,A
2016-05-27 17:11:43,2016-05-27 17:11:46,0.00,ft,A
2016-05-27 16:41:23,2016-05-27 16:41:26,0.00,ft,A
2016-05-27 16:11:04,2016-05-27 16:11:07,0.00,ft,A
2016-05-27 15:41:32,2016-05-27 15:41:35,0.00,ft,A
2016-05-27 15:11:31,2016-05-27 15:11:34,0.00,ft,A
2016-05-27 14:41:42,2016-05-27 14:41:45,0.00,ft,A
2016-05-27 14:11:51,2016-05-27 14:11:54,0.00,ft,A
2016-05-27 13:41:46,2016-05-27 13:41:49,0.00,ft,A
2016-05-27 13:10:52,2016-05-27 13:10:55,0.00,ft,A
2016-05-27 12:41:09,2016-05-27 12:41:12,0.00,ft,A
2016-05-27 12:11:58,2016-05-27 12:12:01,0.00,ft,A
2016-05-27 11:41:20,2016-05-27 11:41:24,0.00,ft,A
2016-05-27 11:11:15,2016-05-27 11:11:18,0.00,ft,A
2016-05-27 10:41:31,2016-05-27 10:41:35,0.00,ft,A
2016-05-27 10:12:05,2016-05-27 10:12:08,0.00,ft,A
2016-05-27 09:41:33,2016-05-27 09:41:36,0.00,ft,A
2016-05-27 09:11:23,2016-05-27 09:11:26,0.00,ft,A
2016-05-27 08:41:55,2016-05-27 08:41:58,0.00,ft,A
2016-05-27 08:12:01,2016-05-27 08:12:04,0.00,ft,A
2016-05-27 07:42:05,2016-05-27 07:42:09,0.00,ft,A
2016-05-27 07:12:46,2016-05-27 07:12:49,0.00,ft,A
2016-05-27 06:41:58,2016-05-27 06:42:01,0.00,ft,A
2016-05-27 06:12:29,2016-05-27 06:12:32,0.00,ft,A
2016-05-27 05:41:48,2016-05-27 05:41:51,0.00,ft,A
2016-05-27 05:11:51,2016-05-27 05:11:54,0.00,ft,A
2016-05-27 04:41:48,2016-05-27 04:41:51,0.00,ft,A
2016-05-27 04:11:35,2016-05-27 04:11:38,0.00,ft,A
2016-05-27 03:41:42,2016-05-27 03:41:45,0.00,ft,A
2016-05-27 03:11:31,2016-05-27 03:11:34,0.00,ft,A
2016-05-27 02:41:00,2016-05-27 02:41:03,0.00,ft,A
2016-05-27 02:11:39,2016-05-27 02:11:43,0.00,ft,A
2016-05-27 01:41:31,2016-05-27 01:41:34,0.00,ft,A
2016-05-27 01:11:17,2016-05-27 01:11:20,0.00,ft,A
2016-05-27 00:40:55,2016-05-27 00:40:59,0.00,ft,A
2016-05-27 00:10:45,2016-05-27 00:10:49,0.00,ft,A
2016-05-26 23:40:38,2016-05-26 23:40:41,0.00,ft,A
2016-05-26 23:11:03,2016-05-26 23:11:07,0.00,ft,A
2016-05-26 22:41:37,2016-05-26 22:41:40,0.00,ft,A
2016-05-26 22:11:28,2016-05-26 22:11:31,0.00,ft,A
2016-05-26 21:40:52,2016-05-26 21:40:55,0.00,ft,A
2016-05-26 21:10:48,2016-05-26 21:10:52,0.00,ft,A
2016-05-26 20:41:08,2016-05-26 20:41:11,0.00,ft,A
2016-05-26 20:11:09,2016-05-26 20:11:12,0.00,ft,A
2016-05-26 19:40:32,2016-05-26 19:40:35,0.00,ft,A
2016-05-26 19:11:11,2016-05-26 19:11:14,0.00,ft,A
2016-05-26 18:41:24,2016-05-26 18:41:27,0.00,ft,A
2016-05-26 18:10:31,2016-05-26 18:10:35,0.00,ft,A
2016-05-26 17:41:05,2016-05-26 17:41:08,0.00,ft,A
2016-05-26 17:11:22,2016-05-26 17:11:26,0.00,ft,A
2016-05-26 16:41:28,2016-05-26 16:41:32,0.00,ft,A
2016-05-26 16:11:49,2016-05-26 16:11:52,0.00,ft,A
2016-05-26 15:41:41,2016-05-26 15:41:44,0.00,ft,A
2016-05-26 15:11:44,2016-05-26 15:11:47,0.00,ft,A
2016-05-26 14:41:07,2016-05-26 14:41:11,0.00,ft,A
2016-05-26 14:12:00,2016-05-26 14:12:03,0.00,ft,A
2016-05-26 13:42:17,2016-05-26 13:42:20,0.00,ft,A
2016-05-26 13:12:37,2016-05-26 13:12:40,0.00,ft,A
2016-05-26 12:42:33,2016-05-26 12:42:37,0.00,ft,A
2016-05-26 12:12:31,2016-05-26 12:12:34,0.00,ft,A
2016-05-26 11:41:38,2016-05-26 11:41:41,0.00,ft,A
2016-05-26 11:12:08,2016-05-26 11:12:11,0.00,ft,A
2016-05-26 10:43:18,2016-05-26 10:43:22,0.00,ft,A
2016-05-26 10:12:39,2016-05-26 10:12:42,0.00,ft,A
2016-05-26 09:42:04,2016-05-26 09:42:07,0.00,ft,A
2016-05-26 08:43:24,2016-05-26 08:43:27,0.00,ft,A
2016-05-26 08:12:30,2016-05-26 08:12:36,0.00,ft,A
2016-05-26 07:42:21,2016-05-26 07:42:24,0.00,ft,A
2016-05-26 07:12:22,2016-05-26 07:12:25,0.00,ft,A
2016-05-26 06:42:00,2016-05-26 06:42:03,0.00,ft,A
2016-05-26 06:12:27,2016-05-26 06:12:30,0.00,ft,A
2016-05-26 05:42:32,2016-05-26 05:42:39,0.00,ft,A
2016-05-26 05:12:23,2016-05-26 05:12:26,0.00,ft,A
2016-05-26 04:42:06,2016-05-26 04:42:10,0.00,ft,A
2016-05-26 04:11:56,2016-05-26 04:11:59,0.00,ft,A
2016-05-26 03:41:57,2016-05-26 03:42:00,0.00,ft,A
2016-05-26 03:11:57,2016-05-26 03:12:00,0.00,ft,A
2016-05-26 02:41:49,2016-05-26 02:41:52,0.00,ft,A
2016-05-26 02:11:40,2016-05-26 02:11:43,0.00,ft,A
2016-05-26 01:41:45,2016-05-26 01:41:48,0.00,ft,A
2016-05-26 01:12:16,2016-05-26 01:12:19,0.00,ft,A
2016-05-26 00:41:41,2016-05-26 00:41:44,0.00,ft,A
2016-05-26 00:12:19,2016-05-26 00:12:23,0.00,ft,A
2016-05-25 23:41:42,2016-05-25 23:41:46,0.00,ft,A
2016-05-25 23:11:34,2016-05-25 23:11:37,0.00,ft,A
2016-05-25 22:42:02,2016-05-25 22:42:06,0.00,ft,A
2016-05-25 22:12:00,2016-05-25 22:12:04,0.00,ft,A
2016-05-25 21:41:37,2016-05-25 21:41:41,0.00,ft,A
2016-05-25 21:11:17,2016-05-25 21:11:20,0.00,ft,A
2016-05-25 20:41:32,2016-05-25 20:41:35,0.00,ft,A
2016-05-25 20:11:25,2016-05-25 20:11:29,0.00,ft,A
2016-05-25 19:41:30,2016-05-25 19:41:38,0.00,ft,A
2016-05-25 19:11:09,2016-05-25 19:11:12,0.00,ft,A
2016-05-25 18:41:44,2016-05-25 18:41:47,0.00,ft,A
2016-05-25 18:12:01,2016-05-25 18:12:04,0.00,ft,A
2016-05-25 17:41:27,2016-05-25 17:41:30,0.00,ft,A
2016-05-25 17:12:03,2016-05-25 17:12:06,0.00,ft,A
2016-05-25 16:42:31,2016-05-25 16:42:38,0.00,ft,A
2016-05-25 16:11:30,2016-05-25 16:11:33,0.00,ft,A
2016-05-25 15:42:44,2016-05-25 15:42:47,0.00,ft,A
2016-05-25 15:12:29,2016-05-25 15:12:32,0.00,ft,A
2016-05-25 14:42:07,2016-05-25 14:42:10,0.00,ft,A
2016-05-25 14:12:06,2016-05-25 14:12:10,0.00,ft,A
2016-05-25 13:41:52,2016-05-25 13:41:56,0.00,ft,A
2016-05-25 13:12:37,2016-05-25 13:12:40,0.00,ft,A
2016-05-25 12:42:20,2016-05-25 12:42:23,0.00,ft,A
2016-05-25 12:11:45,2016-05-25 12:11:49,0.00,ft,A
